1,5000, 5000, 5000, 3.659774, 68.310222
1,5000, 5000, 5000, 3.632963, 68.814345
1,5000, 5000, 5000, 3.856349, 64.828164
1,5000, 5000, 5000, 3.639606, 68.688752
1,5000, 5000, 5000, 3.649845, 68.496066
2,5000, 5000, 5000, 1.924743, 129.887477
2,5000, 5000, 5000, 1.902356, 131.415959
2,5000, 5000, 5000, 1.907786, 131.041963
2,5000, 5000, 5000, 1.911449, 130.790840
2,5000, 5000, 5000, 1.924544, 129.900889
3,5000, 5000, 5000, 1.276614, 195.830506
3,5000, 5000, 5000, 1.270365, 196.793822
3,5000, 5000, 5000, 1.293210, 193.317473
3,5000, 5000, 5000, 1.287556, 194.166295
3,5000, 5000, 5000, 1.278567, 195.531428
4,5000, 5000, 5000, 0.932144, 268.198773
4,5000, 5000, 5000, 0.921097, 271.415399
4,5000, 5000, 5000, 0.920661, 271.544150
4,5000, 5000, 5000, 0.935484, 267.241369
4,5000, 5000, 5000, 0.940468, 265.825202
5,5000, 5000, 5000, 0.776438, 321.983010
5,5000, 5000, 5000, 0.770366, 324.521266
5,5000, 5000, 5000, 0.770070, 324.645607
5,5000, 5000, 5000, 0.756505, 330.467025
5,5000, 5000, 5000, 0.779110, 320.878896
6,5000, 5000, 5000, 0.630451, 396.541272
6,5000, 5000, 5000, 0.624701, 400.191370
6,5000, 5000, 5000, 0.632530, 395.237959
6,5000, 5000, 5000, 0.631723, 395.743208
6,5000, 5000, 5000, 0.622567, 401.563178
7,5000, 5000, 5000, 0.541873, 461.362717
7,5000, 5000, 5000, 0.548229, 456.013644
7,5000, 5000, 5000, 0.541878, 461.358517
7,5000, 5000, 5000, 0.555376, 450.145678
7,5000, 5000, 5000, 0.547240, 456.838250
8,5000, 5000, 5000, 0.482306, 518.343663
8,5000, 5000, 5000, 0.487793, 512.512956
8,5000, 5000, 5000, 0.485465, 514.969763
8,5000, 5000, 5000, 0.480652, 520.126704
8,5000, 5000, 5000, 0.479035, 521.882775
9,5000, 5000, 5000, 0.428861, 582.939609
9,5000, 5000, 5000, 0.435540, 574.000058
9,5000, 5000, 5000, 0.428208, 583.828808
9,5000, 5000, 5000, 0.442733, 564.674725
9,5000, 5000, 5000, 0.437867, 570.949654
10,5000, 5000, 5000, 0.389297, 642.183735
10,5000, 5000, 5000, 0.392896, 636.301272
10,5000, 5000, 5000, 0.387539, 645.096960
10,5000, 5000, 5000, 0.391032, 639.333667
10,5000, 5000, 5000, 0.395305, 632.422946
11,5000, 5000, 5000, 0.357894, 698.530192
11,5000, 5000, 5000, 0.361415, 691.725847
11,5000, 5000, 5000, 0.355002, 704.221430
11,5000, 5000, 5000, 0.359100, 696.185364
11,5000, 5000, 5000, 0.355443, 703.347230
12,5000, 5000, 5000, 0.326543, 765.597036
12,5000, 5000, 5000, 0.325886, 767.140599
12,5000, 5000, 5000, 0.325555, 767.920482
12,5000, 5000, 5000, 0.326745, 765.121518
12,5000, 5000, 5000, 0.326437, 765.844952
13,5000, 5000, 5000, 0.311326, 803.017395
13,5000, 5000, 5000, 0.312913, 798.944823
13,5000, 5000, 5000, 0.311989, 801.311073
13,5000, 5000, 5000, 0.315391, 792.666252
13,5000, 5000, 5000, 0.311761, 801.897538
14,5000, 5000, 5000, 0.280901, 889.992518
14,5000, 5000, 5000, 0.281810, 887.121324
14,5000, 5000, 5000, 0.281609, 887.755040
14,5000, 5000, 5000, 0.280616, 890.896080
14,5000, 5000, 5000, 0.280874, 890.078661
15,5000, 5000, 5000, 0.260641, 959.172795
15,5000, 5000, 5000, 0.260177, 960.883150
15,5000, 5000, 5000, 0.269319, 928.267432
15,5000, 5000, 5000, 0.264871, 943.855898
15,5000, 5000, 5000, 0.263582, 948.470641
16,5000, 5000, 5000, 0.249389, 1002.450128
16,5000, 5000, 5000, 0.250694, 997.232600
16,5000, 5000, 5000, 0.248560, 1005.791990
16,5000, 5000, 5000, 0.246435, 1014.465083
16,5000, 5000, 5000, 0.250397, 998.414219
17,5000, 5000, 5000, 0.240762, 1038.371693
17,5000, 5000, 5000, 0.244145, 1023.982707
17,5000, 5000, 5000, 0.241412, 1035.572088
17,5000, 5000, 5000, 0.245906, 1016.647840
17,5000, 5000, 5000, 0.241057, 1037.097431
18,5000, 5000, 5000, 0.230878, 1082.821091
18,5000, 5000, 5000, 0.231236, 1081.145249
18,5000, 5000, 5000, 0.232267, 1076.349620
18,5000, 5000, 5000, 0.231626, 1079.328247
18,5000, 5000, 5000, 0.230694, 1083.687292
19,5000, 5000, 5000, 0.220763, 1132.438317
19,5000, 5000, 5000, 0.220740, 1132.555044
19,5000, 5000, 5000, 0.222844, 1121.860982
19,5000, 5000, 5000, 0.221249, 1129.948978
19,5000, 5000, 5000, 0.220992, 1131.260141
20,5000, 5000, 5000, 0.218648, 1143.391999
20,5000, 5000, 5000, 0.217511, 1149.364765
20,5000, 5000, 5000, 0.219782, 1137.489513
20,5000, 5000, 5000, 0.218915, 1141.995595
20,5000, 5000, 5000, 0.217049, 1151.811051
21,5000, 5000, 5000, 0.206825, 1208.750460
21,5000, 5000, 5000, 0.206410, 1211.180485
21,5000, 5000, 5000, 0.206300, 1211.827089
21,5000, 5000, 5000, 0.208940, 1196.513478
21,5000, 5000, 5000, 0.208780, 1197.433622
22,5000, 5000, 5000, 0.210345, 1188.523339
22,5000, 5000, 5000, 0.210891, 1185.446336
22,5000, 5000, 5000, 0.209679, 1192.297993
22,5000, 5000, 5000, 0.209161, 1195.250813
22,5000, 5000, 5000, 0.209886, 1191.125195
23,5000, 5000, 5000, 0.202082, 1237.123670
23,5000, 5000, 5000, 0.203435, 1228.894783
23,5000, 5000, 5000, 0.202676, 1233.495083
23,5000, 5000, 5000, 0.202241, 1236.149171
23,5000, 5000, 5000, 0.204312, 1223.619845
24,5000, 5000, 5000, 0.206154, 1212.684103
24,5000, 5000, 5000, 0.204571, 1222.067168
24,5000, 5000, 5000, 0.204470, 1222.670484
24,5000, 5000, 5000, 0.205150, 1218.621264
24,5000, 5000, 5000, 0.205642, 1215.704650
