12000x12000x12000	3.868603 s	893.345764 GFLOPS
12000, 12000, 12000, 4.040745, 855.287915
12000x12000x12000	4.040745 s	855.287915 GFLOPS
12000, 12000, 12000, 3.834584, 901.271092
12000x12000x12000	3.834584 s	901.271092 GFLOPS
12000, 12000, 12000, 4.003377, 863.271208
12000x12000x12000	4.003377 s	863.271208 GFLOPS
12000, 12000, 12000, 4.011533, 861.516116
12000x12000x12000	4.011533 s	861.516116 GFLOPS
12500, 12500, 12500, 4.255928, 917.837378
12500x12500x12500	4.255928 s	917.837378 GFLOPS
12500, 12500, 12500, 4.343648, 899.301716
12500x12500x12500	4.343648 s	899.301716 GFLOPS
12500, 12500, 12500, 4.300172, 908.394000
12500x12500x12500	4.300172 s	908.394000 GFLOPS
12500, 12500, 12500, 4.358381, 896.261625
12500x12500x12500	4.358381 s	896.261625 GFLOPS
12500, 12500, 12500, 4.357873, 896.366260
12500x12500x12500	4.357873 s	896.366260 GFLOPS
13000, 13000, 13000, 4.865702, 903.055671
13000x13000x13000	4.865702 s	903.055671 GFLOPS
13000, 13000, 13000, 4.780216, 919.205307
13000x13000x13000	4.780216 s	919.205307 GFLOPS
13000, 13000, 13000, 4.666675, 941.569804
13000x13000x13000	4.666675 s	941.569804 GFLOPS
13000, 13000, 13000, 4.877765, 900.822381
13000x13000x13000	4.877765 s	900.822381 GFLOPS
13000, 13000, 13000, 4.798088, 915.781413
13000x13000x13000	4.798088 s	915.781413 GFLOPS
13500, 13500, 13500, 5.203492, 945.662970
13500x13500x13500	5.203492 s	945.662970 GFLOPS
13500, 13500, 13500, 5.629121, 874.159588
13500x13500x13500	5.629121 s	874.159588 GFLOPS
13500, 13500, 13500, 5.254742, 936.439852
13500x13500x13500	5.254742 s	936.439852 GFLOPS
13500, 13500, 13500, 5.132903, 958.668115
13500x13500x13500	5.132903 s	958.668115 GFLOPS
13500, 13500, 13500, 5.330183, 923.185997
13500x13500x13500	5.330183 s	923.185997 GFLOPS
14000, 14000, 14000, 6.493356, 845.171564
14000x14000x14000	6.493356 s	845.171564 GFLOPS
14000, 14000, 14000, 6.164182, 890.304735
14000x14000x14000	6.164182 s	890.304735 GFLOPS
14000, 14000, 14000, 6.376218, 860.698246
14000x14000x14000	6.376218 s	860.698246 GFLOPS
14000, 14000, 14000, 6.356243, 863.403055
14000x14000x14000	6.356243 s	863.403055 GFLOPS
14000, 14000, 14000, 6.317755, 868.663037
14000x14000x14000	6.317755 s	868.663037 GFLOPS
14500, 14500, 14500, 7.072920, 862.055566
14500x14500x14500	7.072920 s	862.055566 GFLOPS
14500, 14500, 14500, 7.048187, 865.080593
14500x14500x14500	7.048187 s	865.080593 GFLOPS
14500, 14500, 14500, 6.934633, 879.246288
14500x14500x14500	6.934633 s	879.246288 GFLOPS
14500, 14500, 14500, 6.933204, 879.427442
14500x14500x14500	6.933204 s	879.427442 GFLOPS
14500, 14500, 14500, 7.483230, 814.788553
14500x14500x14500	7.483230 s	814.788553 GFLOPS
15000, 15000, 15000, 7.818751, 863.309269
15000x15000x15000	7.818751 s	863.309269 GFLOPS
15000, 15000, 15000, 7.783181, 867.254649
15000x15000x15000	7.783181 s	867.254649 GFLOPS
15000, 15000, 15000, 8.687524, 776.976315
15000x15000x15000	8.687524 s	776.976315 GFLOPS
15000, 15000, 15000, 8.459429, 797.926207
15000x15000x15000	8.459429 s	797.926207 GFLOPS
15000, 15000, 15000, 8.566311, 787.970477
15000x15000x15000	8.566311 s	787.970477 GFLOPS
15500, 15500, 15500, 8.700886, 855.976055
15500x15500x15500	8.700886 s	855.976055 GFLOPS
15500, 15500, 15500, 8.715321, 854.558354
15500x15500x15500	8.715321 s	854.558354 GFLOPS
15500, 15500, 15500, 8.337979, 893.232085
15500x15500x15500	8.337979 s	893.232085 GFLOPS
15500, 15500, 15500, 8.739849, 852.160075
15500x15500x15500	8.739849 s	852.160075 GFLOPS
15500, 15500, 15500, 9.516466, 782.617243
15500x15500x15500	9.516466 s	782.617243 GFLOPS
16000, 16000, 16000, 9.186426, 891.750492
16000x16000x16000	9.186426 s	891.750492 GFLOPS
16000, 16000, 16000, 9.569110, 856.087941
16000x16000x16000	9.569110 s	856.087941 GFLOPS
16000, 16000, 16000, 9.301839, 880.686075
16000x16000x16000	9.301839 s	880.686075 GFLOPS
16000, 16000, 16000, 9.159290, 894.392426
16000x16000x16000	9.159290 s	894.392426 GFLOPS
16000, 16000, 16000, 9.545626, 858.194114
16000x16000x16000	9.545626 s	858.194114 GFLOPS
16500, 16500, 16500, 8.881148, 1011.609099
16500x16500x16500	8.881148 s	1011.609099 GFLOPS
16500, 16500, 16500, 8.830394, 1017.423442
16500x16500x16500	8.830394 s	1017.423442 GFLOPS
16500, 16500, 16500, 8.139747, 1103.750552
16500x16500x16500	8.139747 s	1103.750552 GFLOPS
16500, 16500, 16500, 9.027542, 995.204479
16500x16500x16500	9.027542 s	995.204479 GFLOPS
16500, 16500, 16500, 8.972794, 1001.276711
16500x16500x16500	8.972794 s	1001.276711 GFLOPS
17000, 17000, 17000, 10.373015, 947.265604
17000x17000x17000	10.373015 s	947.265604 GFLOPS
17000, 17000, 17000, 10.612298, 925.906947
17000x17000x17000	10.612298 s	925.906947 GFLOPS
17000, 17000, 17000, 9.375958, 1047.999556
17000x17000x17000	9.375958 s	1047.999556 GFLOPS
17000, 17000, 17000, 9.280683, 1058.758326
17000x17000x17000	9.280683 s	1058.758326 GFLOPS
17000, 17000, 17000, 10.334488, 950.796969
17000x17000x17000	10.334488 s	950.796969 GFLOPS
17500, 17500, 17500, 10.724724, 999.442963
17500x17500x17500	10.724724 s	999.442963 GFLOPS
17500, 17500, 17500, 9.641503, 1111.730212
17500x17500x17500	9.641503 s	1111.730212 GFLOPS
17500, 17500, 17500, 9.364648, 1144.597272
17500x17500x17500	9.364648 s	1144.597272 GFLOPS
17500, 17500, 17500, 10.802301, 992.265469
17500x17500x17500	10.802301 s	992.265469 GFLOPS
17500, 17500, 17500, 10.385823, 1032.055908
17500x17500x17500	10.385823 s	1032.055908 GFLOPS
18000, 18000, 18000, 10.737089, 1086.327922
18000x18000x18000	10.737089 s	1086.327922 GFLOPS
18000, 18000, 18000, 11.139977, 1047.039819
18000x18000x18000	11.139977 s	1047.039819 GFLOPS
18000, 18000, 18000, 11.414153, 1021.889265
18000x18000x18000	11.414153 s	1021.889265 GFLOPS
18000, 18000, 18000, 11.410608, 1022.206708
18000x18000x18000	11.410608 s	1022.206708 GFLOPS
18000, 18000, 18000, 11.146173, 1046.457812
18000x18000x18000	11.146173 s	1046.457812 GFLOPS
18500, 18500, 18500, 11.536785, 1097.641115
18500x18500x18500	11.536785 s	1097.641115 GFLOPS
18500, 18500, 18500, 12.692657, 997.683111
18500x18500x18500	12.692657 s	997.683111 GFLOPS
18500, 18500, 18500, 12.683503, 998.403180
18500x18500x18500	12.683503 s	998.403180 GFLOPS
