1,10000,50,1,1,391.334286
1,10000,50,1,1,390.954757
1,10000,50,1,1,390.806617
1,10000,50,1,1,389.408012
1,10000,50,1,1,389.131182
1,10000,50,1,1,195.968963
1,10000,50,1,1,196.113705
1,10000,50,1,1,195.609360
1,10000,50,1,1,196.196544
1,10000,50,1,1,195.862441
1,10000,50,1,1,131.331999
1,10000,50,1,1,131.951709
1,10000,50,1,1,131.478927
1,10000,50,1,1,131.400562
1,10000,50,1,1,130.852462
1,10000,50,1,1,98.514740
1,10000,50,1,1,98.317585
1,10000,50,1,1,98.350596
1,10000,50,1,1,98.415990
1,10000,50,1,1,98.457510
1,10000,50,1,1,79.143910
1,10000,50,1,1,79.254438
1,10000,50,1,1,78.754737
1,10000,50,1,1,78.653701
1,10000,50,1,1,78.734685
1,10000,50,1,1,65.882590
1,10000,50,1,1,65.772639
1,10000,50,1,1,65.731759
1,10000,50,1,1,65.733981
1,10000,50,1,1,65.674604
1,10000,50,1,1,56.523145
1,10000,50,1,1,56.590395
1,10000,50,1,1,56.448743
1,10000,50,1,1,56.440703
1,10000,50,1,1,56.445325
1,10000,50,1,1,49.554900
1,10000,50,1,1,49.580886
1,10000,50,1,1,49.598298
1,10000,50,1,1,49.579785
1,10000,50,1,1,49.540525
1,10000,50,1,1,44.251453
1,10000,50,1,1,44.169233
1,10000,50,1,1,44.196202
1,10000,50,1,1,44.247996
1,10000,50,1,1,44.206136
1,10000,50,1,1,39.869788
1,10000,50,1,1,39.908750
1,10000,50,1,1,39.910629
1,10000,50,1,1,39.900268
1,10000,50,1,1,39.853332
1,10000,50,1,1,36.371560
1,10000,50,1,1,36.382116
1,10000,50,1,1,36.414834
1,10000,50,1,1,36.365128
1,10000,50,1,1,36.352055
1,10000,50,1,1,33.427657
1,10000,50,1,1,33.398687
1,10000,50,1,1,33.437922
1,10000,50,1,1,33.394202
1,10000,50,1,1,33.391684
1,10000,50,1,1,30.959810
1,10000,50,1,1,30.936852
1,10000,50,1,1,30.942097
1,10000,50,1,1,30.941568
1,10000,50,1,1,30.948870
1,10000,50,1,1,28.820123
1,10000,50,1,1,28.828021
1,10000,50,1,1,28.875749
1,10000,50,1,1,28.805458
1,10000,50,1,1,28.895452
1,10000,50,1,1,26.951901
1,10000,50,1,1,26.994702
1,10000,50,1,1,26.974418
1,10000,50,1,1,27.009194
1,10000,50,1,1,26.974989
1,10000,50,1,1,25.333669
1,10000,50,1,1,25.309611
1,10000,50,1,1,25.306451
1,10000,50,1,1,25.305401
1,10000,50,1,1,25.307934
1,10000,50,1,1,23.893659
1,10000,50,1,1,23.909667
1,10000,50,1,1,23.884312
1,10000,50,1,1,23.936404
1,10000,50,1,1,23.890411
1,10000,50,1,1,22.645512
1,10000,50,1,1,22.613487
1,10000,50,1,1,22.587611
1,10000,50,1,1,22.609843
1,10000,50,1,1,22.615843
1,10000,50,1,1,21.474434
1,10000,50,1,1,21.493632
1,10000,50,1,1,21.476616
1,10000,50,1,1,21.499994
1,10000,50,1,1,21.471900
1,10000,50,1,1,20.452428
1,10000,50,1,1,20.425047
1,10000,50,1,1,20.455350
1,10000,50,1,1,20.430798
1,10000,50,1,1,20.425144
1,10000,50,1,1,19.531185
