1,5000, 5000, 5000, 6.013879, 41.570504
1,5000, 5000, 5000, 5.895265, 42.406912
1,5000, 5000, 5000, 5.881175, 42.508516
1,5000, 5000, 5000, 5.936730, 42.110727
1,5000, 5000, 5000, 5.939241, 42.092919
2,5000, 5000, 5000, 3.187079, 78.441744
2,5000, 5000, 5000, 3.190323, 78.361983
2,5000, 5000, 5000, 3.207304, 77.947097
2,5000, 5000, 5000, 3.196923, 78.200199
2,5000, 5000, 5000, 3.233123, 77.324619
3,5000, 5000, 5000, 2.011003, 124.316099
3,5000, 5000, 5000, 2.035332, 122.830066
3,5000, 5000, 5000, 1.996280, 125.232933
3,5000, 5000, 5000, 1.979910, 126.268389
3,5000, 5000, 5000, 2.074107, 120.533786
4,5000, 5000, 5000, 1.522391, 164.215394
4,5000, 5000, 5000, 1.506456, 165.952368
4,5000, 5000, 5000, 1.523198, 164.128331
4,5000, 5000, 5000, 1.507185, 165.872132
4,5000, 5000, 5000, 1.513998, 165.125661
5,5000, 5000, 5000, 1.135961, 220.078027
5,5000, 5000, 5000, 1.148640, 217.648689
5,5000, 5000, 5000, 1.134635, 220.335087
5,5000, 5000, 5000, 1.135320, 220.202290
5,5000, 5000, 5000, 1.142412, 218.835179
6,5000, 5000, 5000, 0.943561, 264.953734
6,5000, 5000, 5000, 0.941745, 265.464603
6,5000, 5000, 5000, 0.942107, 265.362684
6,5000, 5000, 5000, 0.939775, 266.021166
6,5000, 5000, 5000, 0.939578, 266.076854
7,5000, 5000, 5000, 0.819267, 305.150812
7,5000, 5000, 5000, 0.820932, 304.531883
7,5000, 5000, 5000, 0.817197, 305.923858
7,5000, 5000, 5000, 0.821431, 304.347042
7,5000, 5000, 5000, 0.813863, 307.176980
8,5000, 5000, 5000, 0.745164, 335.496394
8,5000, 5000, 5000, 0.747431, 334.479250
8,5000, 5000, 5000, 0.747067, 334.642122
8,5000, 5000, 5000, 0.745299, 335.435939
8,5000, 5000, 5000, 0.751097, 332.846530
9,5000, 5000, 5000, 0.659553, 379.044547
9,5000, 5000, 5000, 0.656438, 380.843036
9,5000, 5000, 5000, 0.657909, 379.991577
9,5000, 5000, 5000, 0.658037, 379.917830
9,5000, 5000, 5000, 0.659081, 379.315816
10,5000, 5000, 5000, 0.596491, 419.118064
10,5000, 5000, 5000, 0.598053, 418.022930
10,5000, 5000, 5000, 0.598943, 417.401967
10,5000, 5000, 5000, 0.596591, 419.047831
10,5000, 5000, 5000, 0.600173, 416.546894
11,5000, 5000, 5000, 0.598151, 417.954908
11,5000, 5000, 5000, 0.592359, 422.041618
11,5000, 5000, 5000, 0.588968, 424.471145
11,5000, 5000, 5000, 0.604714, 413.418403
11,5000, 5000, 5000, 0.602433, 414.983651
12,5000, 5000, 5000, 0.518924, 481.765782
12,5000, 5000, 5000, 0.521713, 479.190868
12,5000, 5000, 5000, 0.518226, 482.415164
12,5000, 5000, 5000, 0.520650, 480.169463
12,5000, 5000, 5000, 0.516484, 484.042143
13,5000, 5000, 5000, 0.517268, 483.308890
13,5000, 5000, 5000, 0.512967, 487.361259
13,5000, 5000, 5000, 0.519307, 481.411075
13,5000, 5000, 5000, 0.514756, 485.667054
13,5000, 5000, 5000, 0.516938, 483.617409
14,5000, 5000, 5000, 0.450914, 554.429374
14,5000, 5000, 5000, 0.452251, 552.790839
14,5000, 5000, 5000, 0.449610, 556.037604
14,5000, 5000, 5000, 0.448999, 556.794305
14,5000, 5000, 5000, 0.449646, 555.993174
15,5000, 5000, 5000, 0.426824, 585.721924
15,5000, 5000, 5000, 0.426325, 586.406586
15,5000, 5000, 5000, 0.421670, 592.881217
15,5000, 5000, 5000, 0.452263, 552.775764
15,5000, 5000, 5000, 0.423239, 590.682672
16,5000, 5000, 5000, 0.409476, 610.537079
16,5000, 5000, 5000, 0.413845, 604.091085
16,5000, 5000, 5000, 0.409179, 610.980019
16,5000, 5000, 5000, 0.412773, 605.659608
16,5000, 5000, 5000, 0.410252, 609.381624
17,5000, 5000, 5000, 0.410692, 608.729106
17,5000, 5000, 5000, 0.410933, 608.371446
17,5000, 5000, 5000, 0.411691, 607.251381
17,5000, 5000, 5000, 0.408438, 612.087359
17,5000, 5000, 5000, 0.410405, 609.154596
18,5000, 5000, 5000, 0.366068, 682.933476
18,5000, 5000, 5000, 0.366915, 681.356712
18,5000, 5000, 5000, 0.364898, 685.123835
18,5000, 5000, 5000, 0.366597, 681.946846
18,5000, 5000, 5000, 0.369046, 677.422844
19,5000, 5000, 5000, 0.363107, 688.502945
19,5000, 5000, 5000, 0.365203, 684.550419
19,5000, 5000, 5000, 0.365611, 683.787783
19,5000, 5000, 5000, 0.365432, 684.121685
19,5000, 5000, 5000, 0.365017, 684.900341
20,5000, 5000, 5000, 0.373965, 668.511323
20,5000, 5000, 5000, 0.367215, 680.800128
20,5000, 5000, 5000, 0.376238, 664.472974
20,5000, 5000, 5000, 0.369275, 677.001796
20,5000, 5000, 5000, 0.369651, 676.314153
21,5000, 5000, 5000, 0.331241, 754.738337
21,5000, 5000, 5000, 0.332070, 752.854155
21,5000, 5000, 5000, 0.329994, 757.588708
21,5000, 5000, 5000, 0.328066, 762.041578
