1,5000, 5000, 5000, 2.599546, 96.170653
1,5000, 5000, 5000, 2.561238, 97.609065
1,5000, 5000, 5000, 2.526384, 98.955667
1,5000, 5000, 5000, 2.589727, 96.535290
1,5000, 5000, 5000, 2.561335, 97.605356
2,5000, 5000, 5000, 1.290004, 193.797815
2,5000, 5000, 5000, 1.323875, 188.839595
2,5000, 5000, 5000, 1.308921, 190.997004
2,5000, 5000, 5000, 1.301675, 192.060259
2,5000, 5000, 5000, 1.321460, 189.184707
3,5000, 5000, 5000, 0.864143, 289.303954
3,5000, 5000, 5000, 0.871508, 286.859231
3,5000, 5000, 5000, 0.874346, 285.928149
3,5000, 5000, 5000, 0.888748, 281.294441
3,5000, 5000, 5000, 0.892244, 280.192316
4,5000, 5000, 5000, 0.668301, 374.082816
4,5000, 5000, 5000, 0.666463, 375.114332
4,5000, 5000, 5000, 0.668332, 374.065691
4,5000, 5000, 5000, 0.654656, 381.879839
4,5000, 5000, 5000, 0.676209, 369.708455
5,5000, 5000, 5000, 0.529061, 472.535199
5,5000, 5000, 5000, 0.534429, 467.788636
5,5000, 5000, 5000, 0.530308, 471.424474
5,5000, 5000, 5000, 0.534518, 467.711162
5,5000, 5000, 5000, 0.533353, 468.732325
6,5000, 5000, 5000, 0.459497, 544.073393
6,5000, 5000, 5000, 0.460708, 542.643594
6,5000, 5000, 5000, 0.456915, 547.147434
6,5000, 5000, 5000, 0.447313, 558.892158
6,5000, 5000, 5000, 0.454721, 549.787711
7,5000, 5000, 5000, 0.400238, 624.627692
7,5000, 5000, 5000, 0.397513, 628.910753
7,5000, 5000, 5000, 0.410260, 609.369123
7,5000, 5000, 5000, 0.403182, 620.067315
7,5000, 5000, 5000, 0.406265, 615.361646
8,5000, 5000, 5000, 0.356757, 700.756603
8,5000, 5000, 5000, 0.355235, 703.758744
8,5000, 5000, 5000, 0.359947, 694.547363
8,5000, 5000, 5000, 0.352458, 709.303705
8,5000, 5000, 5000, 0.357076, 700.131696
9,5000, 5000, 5000, 0.314184, 795.711424
9,5000, 5000, 5000, 0.321773, 776.944497
9,5000, 5000, 5000, 0.323916, 771.804393
9,5000, 5000, 5000, 0.328026, 762.134065
9,5000, 5000, 5000, 0.319690, 782.008245
10,5000, 5000, 5000, 0.306359, 816.036405
10,5000, 5000, 5000, 0.290671, 860.080075
10,5000, 5000, 5000, 0.301460, 829.296740
10,5000, 5000, 5000, 0.295291, 846.623476
10,5000, 5000, 5000, 0.295238, 846.774197
11,5000, 5000, 5000, 0.283821, 880.837446
11,5000, 5000, 5000, 0.282357, 885.404911
11,5000, 5000, 5000, 0.286268, 873.306169
